,Sport,predicted_item_1,acc1,predicted_item_2,acc2,img
191,barell racing,sorrel,0.5686525,barrel,0.37160224,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/barell racing/038.jpg
192,barell racing,barrel,0.31819308,rain_barrel,0.31436187,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/barell racing/039.jpg
193,barell racing,barrel,0.688029,sorrel,0.25869113,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/barell racing/011.jpg
194,barell racing,sorrel,0.98641425,barrel,0.009930279,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/barell racing/005.jpg
195,barell racing,shoji,0.85112035,sorrel,0.06422158,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/barell racing/013.jpg
196,barell racing,sorrel,0.8830438,cowboy_hat,0.09137255,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/barell racing/007.jpg
197,barell racing,barrel,0.9894539,rain_barrel,0.0054825163,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/barell racing/006.jpg
198,barell racing,sorrel,0.8403169,horse_cart,0.061373305,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/barell racing/012.jpg
199,barell racing,sorrel,0.8925655,barrel,0.08822177,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/barell racing/101.jpg
200,barell racing,horse_cart,0.46424735,barrel,0.1923205,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/barell racing/115.jpg
201,barell racing,plow,0.39312375,sorrel,0.11463215,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/barell racing/049.jpg
202,barell racing,barrel,0.49059987,sorrel,0.20686676,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/barell racing/075.jpg
203,barell racing,barrel,0.9442996,rain_barrel,0.033741027,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/barell racing/061.jpg
204,barell racing,sorrel,0.8157566,barrel,0.0719044,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/barell racing/060.jpg
205,barell racing,barrel,0.63136923,rain_barrel,0.2027497,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/barell racing/074.jpg
206,barell racing,barrel,0.7694425,rain_barrel,0.06512111,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/barell racing/048.jpg
207,barell racing,barrel,0.8269353,butcher_shop,0.05171472,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/barell racing/114.jpg
208,barell racing,sorrel,0.9876704,barrel,0.007489676,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/barell racing/100.jpg
209,barell racing,Arabian_camel,0.16965741,cowboy_hat,0.07381233,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/barell racing/116.jpg
210,baseball,ballplayer,0.5215058,baseball,0.11277794,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baseball/162.jpg
211,baseball,ballplayer,0.9847702,baseball,0.011510187,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baseball/016.jpg
212,baseball,ballplayer,0.7857912,baseball,0.17920412,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baseball/002.jpg
213,baseball,chainlink_fence,0.12689291,toyshop,0.09170758,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baseball/003.jpg
214,baseball,scoreboard,0.60429275,palace,0.10458349,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baseball/017.jpg
215,baseball,ballplayer,0.60141677,baseball,0.39617172,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baseball/163.jpg
216,baseball,ballplayer,0.90789026,baseball,0.09029645,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baseball/149.jpg
217,baseball,ballplayer,0.8332576,scoreboard,0.1280891,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baseball/161.jpg
218,baseball,dome,0.2780609,fountain,0.1778799,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baseball/029.jpg
219,baseball,torch,0.32347015,ballplayer,0.30250645,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baseball/001.jpg
220,baseball,ballplayer,0.987857,baseball,0.011822051,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baseball/015.jpg
221,baseball,ballplayer,0.8645241,baseball,0.12703677,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baseball/014.jpg
222,baseball,ballplayer,0.87468976,baseball,0.12527601,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baseball/028.jpg
223,baseball,scoreboard,0.39412734,sundial,0.17604642,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baseball/160.jpg
224,baseball,ballplayer,0.8383481,baseball,0.16126628,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baseball/174.jpg
225,baseball,ballplayer,0.9073096,rifle,0.0377677,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baseball/148.jpg
226,baseball,scoreboard,0.64384514,stage,0.2055005,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baseball/170.jpg
227,baseball,ballplayer,0.8289617,baseball,0.16664596,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baseball/164.jpg
228,baseball,ballplayer,0.9892882,scoreboard,0.0073077064,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baseball/158.jpg
229,baseball,ballplayer,0.990742,baseball,0.009257843,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baseball/004.jpg
230,baseball,ballplayer,0.878966,baseball,0.120954275,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baseball/010.jpg
231,baseball,castle,0.27722576,palace,0.16842131,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baseball/038.jpg
232,baseball,ballplayer,0.6930234,baseball,0.29998085,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baseball/039.jpg
233,baseball,stage,0.9692217,fountain,0.0079614995,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baseball/011.jpg
234,baseball,ballplayer,0.98067755,baseball,0.017920911,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baseball/005.jpg
235,baseball,monitor,0.13780284,web_site,0.124077864,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baseball/159.jpg
236,baseball,ballplayer,0.8441756,baseball,0.13492274,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baseball/165.jpg
237,baseball,ballplayer,0.8286009,scoreboard,0.10369366,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baseball/171.jpg
238,baseball,baseball,0.57088894,ballplayer,0.40891093,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baseball/167.jpg
239,baseball,ballplayer,0.70927936,scoreboard,0.17146368,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baseball/173.jpg
240,basketball,basketball,0.9968387,volleyball,0.0014961488,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/basketball/162.jpg
241,basketball,basketball,0.88672364,volleyball,0.082581095,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/basketball/016.jpg
242,basketball,balance_beam,0.4655578,volleyball,0.17049101,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/basketball/002.jpg
243,basketball,basketball,0.99906915,maillot,0.0005143937,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/basketball/003.jpg
244,basketball,racket,0.48013696,volleyball,0.41537455,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/basketball/017.jpg
245,basketball,basketball,0.46952638,stage,0.06916129,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/basketball/163.jpg
246,basketball,stage,0.84753937,theater_curtain,0.057580043,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/basketball/149.jpg
247,basketball,basketball,0.99973315,ballplayer,0.00013222668,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/basketball/161.jpg
248,basketball,basketball,0.9941759,volleyball,0.0051472895,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/basketball/029.jpg
249,basketball,basketball,0.8856334,maillot,0.040949084,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/basketball/001.jpg
250,basketball,scoreboard,0.90071243,stage,0.09073748,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/basketball/015.jpg
251,basketball,basketball,0.99278146,horizontal_bar,0.004036161,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/basketball/014.jpg
252,basketball,basketball,0.9996724,volleyball,0.00030590643,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/basketball/028.jpg
253,basketball,basketball,0.99999905,volleyball,9.4036386e-07,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/basketball/160.jpg
254,basketball,comic_book,0.4284623,balance_beam,0.1409093,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/basketball/148.jpg
255,basketball,basketball,0.6166554,volleyball,0.16844617,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/basketball/164.jpg
256,basketball,volleyball,0.70818245,basketball,0.14289092,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/basketball/158.jpg
257,basketball,basketball,0.4873147,volleyball,0.34241712,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/basketball/004.jpg
258,basketball,basketball,1.0,volleyball,2.264988e-08,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/basketball/010.jpg
259,basketball,basketball,0.9999999,rugby_ball,1.0454137e-07,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/basketball/038.jpg
260,basketball,basketball,0.9995492,balance_beam,0.00025661843,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/basketball/039.jpg
261,basketball,basketball,0.9999994,rugby_ball,5.8810645e-07,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/basketball/011.jpg
262,basketball,basketball,0.95182985,racket,0.0075037507,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/basketball/005.jpg
263,basketball,basketball,0.9997104,rugby_ball,6.066505e-05,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/basketball/159.jpg
264,basketball,basketball,0.99372745,volleyball,0.0061762044,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/basketball/165.jpg
265,basketball,volleyball,0.54375255,basketball,0.4559891,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/basketball/167.jpg
266,basketball,marimba,0.8631154,basketball,0.045198444,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/basketball/013.jpg
267,basketball,basketball,0.80559164,ballplayer,0.09058836,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/basketball/007.jpg
268,basketball,racer,0.40410227,balance_beam,0.24422777,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/basketball/006.jpg
269,basketball,basketball,0.5028273,volleyball,0.3595862,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/basketball/012.jpg
270,baton twirling,balance_beam,0.90492797,basketball,0.04729015,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baton twirling/016.jpg
271,baton twirling,brassiere,0.4467012,bow,0.22520575,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baton twirling/002.jpg
272,baton twirling,balance_beam,0.6051486,volleyball,0.134607,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baton twirling/003.jpg
273,baton twirling,balance_beam,0.30568066,volleyball,0.22191094,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baton twirling/017.jpg
274,baton twirling,brassiere,0.24777494,maillot,0.14784387,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baton twirling/029.jpg
275,baton twirling,volleyball,0.4873296,racket,0.15592948,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baton twirling/001.jpg
276,baton twirling,swing,0.52038455,balance_beam,0.12031375,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baton twirling/015.jpg
277,baton twirling,balance_beam,0.9045793,horizontal_bar,0.05332467,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baton twirling/014.jpg
278,baton twirling,bow,0.6537853,horizontal_bar,0.1651887,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baton twirling/028.jpg
279,baton twirling,tricycle,0.14918658,ice_lolly,0.10884968,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baton twirling/004.jpg
280,baton twirling,balance_beam,0.7538946,horizontal_bar,0.10915095,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baton twirling/010.jpg
281,baton twirling,pole,0.33063117,oboe,0.26507133,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baton twirling/038.jpg
282,baton twirling,maillot,0.3234883,maillot,0.12437568,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baton twirling/039.jpg
283,baton twirling,balance_beam,0.65208983,horizontal_bar,0.29922172,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baton twirling/011.jpg
284,baton twirling,volleyball,0.60643816,horizontal_bar,0.26106197,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baton twirling/005.jpg
285,baton twirling,balance_beam,0.64909846,horizontal_bar,0.21522838,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baton twirling/013.jpg
286,baton twirling,flute,0.73499256,barbell,0.07308982,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baton twirling/007.jpg
287,baton twirling,racket,0.89885455,volleyball,0.030556085,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baton twirling/006.jpg
288,baton twirling,balance_beam,0.7509183,horizontal_bar,0.088888176,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baton twirling/012.jpg
289,baton twirling,balance_beam,0.4679893,pole,0.30265525,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baton twirling/101.jpg
290,baton twirling,racket,0.34259307,puck,0.08345879,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baton twirling/049.jpg
291,baton twirling,hammer,0.2331247,hatchet,0.1337097,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baton twirling/075.jpg
292,baton twirling,trombone,0.43812516,bassoon,0.13704044,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baton twirling/061.jpg
293,baton twirling,horizontal_bar,0.15043962,barbell,0.116377965,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baton twirling/060.jpg
294,baton twirling,swing,0.16931517,balance_beam,0.13772239,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baton twirling/074.jpg
295,baton twirling,maillot,0.27717465,swing,0.14307407,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baton twirling/048.jpg
296,baton twirling,volleyball,0.3215332,basketball,0.301863,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baton twirling/100.jpg
297,baton twirling,horizontal_bar,0.14540343,hoopskirt,0.14146091,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baton twirling/102.jpg
298,baton twirling,racket,0.46295154,volleyball,0.42410523,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baton twirling/089.jpg
299,baton twirling,balance_beam,0.9132197,vestment,0.025705427,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/baton twirling/062.jpg
300,bike polo,unicycle,0.97995454,mountain_bike,0.009330142,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/bike polo/016.jpg
301,bike polo,mountain_bike,0.8985843,bicycle-built-for-two,0.05579881,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/bike polo/002.jpg
302,bike polo,jinrikisha,0.64484036,mountain_bike,0.102318056,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/bike polo/003.jpg
303,bike polo,mountain_bike,0.6580993,bicycle-built-for-two,0.2078819,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/bike polo/017.jpg
304,bike polo,bicycle-built-for-two,0.5686034,tricycle,0.11130723,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/bike polo/029.jpg
305,bike polo,mountain_bike,0.97038525,unicycle,0.025604626,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/bike polo/001.jpg
306,bike polo,mountain_bike,0.49397194,unicycle,0.15579328,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/bike polo/015.jpg
307,bike polo,bicycle-built-for-two,0.17998242,unicycle,0.102513105,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/bike polo/014.jpg
308,bike polo,unicycle,0.8842004,bicycle-built-for-two,0.02312798,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/bike polo/028.jpg
309,bike polo,unicycle,0.5103664,bicycle-built-for-two,0.40129432,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/bike polo/004.jpg
310,bike polo,mountain_bike,0.84121585,bicycle-built-for-two,0.10555604,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/bike polo/010.jpg
311,bike polo,mountain_bike,0.9792947,bicycle-built-for-two,0.0047325436,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/bike polo/038.jpg
312,bike polo,bicycle-built-for-two,0.40772748,unicycle,0.35982475,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/bike polo/039.jpg
313,bike polo,bicycle-built-for-two,0.7327627,tricycle,0.14593677,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/bike polo/011.jpg
314,bike polo,alp,0.4735396,mountain_bike,0.45385292,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/bike polo/005.jpg
315,bike polo,bicycle-built-for-two,0.45021918,dogsled,0.23486213,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/bike polo/013.jpg
316,bike polo,bicycle-built-for-two,0.62178445,mountain_bike,0.35337707,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/bike polo/007.jpg
317,bike polo,unicycle,0.8021185,mountain_bike,0.15206829,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/bike polo/006.jpg
318,bike polo,mountain_bike,0.35106793,crash_helmet,0.2815277,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/bike polo/012.jpg
319,bike polo,bicycle-built-for-two,0.751831,tricycle,0.07508697,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/bike polo/101.jpg
320,bike polo,mountain_bike,0.38315654,tricycle,0.37877786,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/bike polo/049.jpg
321,bike polo,mountain_bike,0.28663555,tricycle,0.2821077,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/bike polo/075.jpg
322,bike polo,mountain_bike,0.45059925,puck,0.19388758,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/bike polo/061.jpg
323,bike polo,bicycle-built-for-two,0.8590416,tricycle,0.07600521,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/bike polo/060.jpg
324,bike polo,jinrikisha,0.3388143,bicycle-built-for-two,0.31809115,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/bike polo/074.jpg
325,bike polo,mountain_bike,0.7847746,malamute,0.043201067,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/bike polo/048.jpg
326,bike polo,mountain_bike,0.92400795,bicycle-built-for-two,0.045747884,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/bike polo/100.jpg
327,bike polo,bicycle-built-for-two,0.351564,jinrikisha,0.27358115,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/bike polo/102.jpg
328,bike polo,mountain_bike,0.6093558,crash_helmet,0.13609721,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/bike polo/089.jpg
329,bike polo,bicycle-built-for-two,0.95998156,mountain_bike,0.024245609,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/bike polo/062.jpg
330,billiards,pool_table,1.0,ping-pong_ball,1.721527e-10,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/billiards/016.jpg
331,billiards,pool_table,0.99999785,canoe,3.6517312e-07,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/billiards/002.jpg
332,billiards,pool_table,1.0,croquet_ball,2.8848646e-09,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/billiards/003.jpg
333,billiards,pool_table,0.9999969,ping-pong_ball,2.3169098e-06,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/billiards/017.jpg
334,billiards,pool_table,1.0,ping-pong_ball,7.777971e-09,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/billiards/029.jpg
335,billiards,pool_table,0.999998,ping-pong_ball,2.0173654e-06,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/billiards/001.jpg
336,billiards,pool_table,0.9999572,croquet_ball,1.3702868e-05,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/billiards/015.jpg
337,billiards,pool_table,0.9999925,ping-pong_ball,6.6648454e-06,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/billiards/014.jpg
